,F25,F67,F102,F104,F108,F95,F109,F23,F112,F113,F116,F117,F110,F115,F43,F42,F44,F134,F136,F6,category,1
2393,-0.68957466,-0.10210097,-0.45195556,-0.60733265,0.30309504,-0.7476744,1.5334128,0.6765245,-0.74767447,-0.34951493,0.9609529,0.7471093,0.9665945,-0.4404178,-0.3681283,-0.46824884,-0.54525137,-0.5145075,-0.5685366,-0.3540827,0,0.07741699536715459
2394,-0.68957466,-0.10210097,-0.45195556,-0.60733265,0.30309504,-0.7476744,-0.71336365,0.6765245,-0.74767447,-0.044860635,-0.7312871,-0.25158468,-0.25847515,-0.4404178,-0.3681283,-0.46824884,-0.54525137,-0.5145075,-0.5685366,-0.3540827,0,9.806196561584611e-05
2395,-0.68957466,-0.10210097,-0.45195556,-0.60733265,0.30309504,-0.7476744,-0.8476818,-0.8449975,-0.74767447,-0.044860635,-0.7312871,0.19328807,0.25543147,-0.4404178,-0.3681283,-0.46824884,-0.54525137,-0.5145075,-0.5685366,-0.3540827,0,0.00032386787466924473
2396,-0.68957466,-0.10210097,-0.45195556,-0.60733265,0.30309504,-0.7476744,-1.4215866,-0.08423652,-0.74767447,-0.044860635,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.3681283,-0.46824884,-0.54525137,-0.5145075,-0.5685366,-0.3540827,0,5.140827328799212e-05
2397,-0.68957466,-0.10210097,-0.45195556,-0.60733265,0.30309504,-0.7476744,-0.43251657,0.6765245,-0.74767447,-0.044860635,-0.7312871,-0.44596297,-0.50428504,-0.4404178,-0.3681283,-0.46824884,-0.54525137,-0.5145075,-0.5685366,-0.3540827,0,9.307810205482274e-05
2398,-0.68957466,-0.10210097,-0.45195556,-0.60733265,0.30309504,-0.7476744,1.5334128,0.6765245,-0.74767447,-0.34951493,0.9609529,0.7471093,0.9665945,-0.4404178,-0.3681283,-0.46824884,-0.54525137,-0.5145075,-0.5685366,-0.3540827,0,0.07741699536715459
2399,-0.49583095,-0.43871537,-0.58490837,0.076069444,0.30309504,-0.71233267,-0.20051245,0.296144,-0.7123327,-0.2276532,-0.7312871,-0.190703,-0.15490082,-0.4404178,-0.3681283,-0.46824884,-0.54525137,-0.5145075,-0.5685366,1.305321,0,5.088358912849066e-05
2400,-0.49583095,-0.43871537,-0.58490837,0.076069444,0.30309504,-0.71233267,-0.20051245,0.296144,-0.7123327,-0.2276532,-0.7312871,-0.190703,-0.15490082,-0.4404178,-0.3681283,-0.46824884,-0.54525137,-0.5145075,-0.5685366,-0.3540827,0,0.00010657848414672698
2401,-0.49583095,-0.43871537,-0.58490837,0.076069444,0.30309504,-0.71233267,-0.20051245,0.296144,-0.7123327,-0.2276532,-0.7312871,-0.190703,-0.15490082,-0.4404178,-0.3681283,-0.46824884,-0.54525137,-0.5145075,-0.5685366,1.305321,0,5.088358912849066e-05
2402,-0.49583095,-0.43871537,-0.58490837,0.076069444,0.30309504,-0.71233267,-0.20051245,0.296144,-0.7123327,-0.2276532,-0.7312871,-0.190703,-0.15490082,-0.4404178,-0.3681283,-0.46824884,-0.54525137,-0.5145075,-0.5685366,1.305321,0,5.088358912849066e-05
2403,-0.49583095,-0.43871537,-0.58490837,0.076069444,0.30309504,-0.71233267,-0.20051245,0.296144,-0.7123327,-0.16672236,-0.7312871,-0.190703,-0.15490082,-0.4404178,-0.3681283,-0.46824884,-0.54525137,-0.5145075,-0.5685366,-0.3540827,0,0.00010925707052701708
2404,-0.49583095,-0.43871537,-0.58490837,0.076069444,0.30309504,-0.71233267,-0.20051245,0.296144,-0.7123327,-0.16672236,-0.7312871,-0.190703,-0.15490082,-0.4404178,-0.3681283,-0.46824884,-0.54525137,-0.5145075,-0.5685366,-0.3540827,0,0.00010925707052701708
2405,-0.49583095,-0.43871537,-0.58490837,0.076069444,0.30309504,-0.71233267,-0.20051245,0.296144,-0.7123327,-0.2276532,-0.7312871,-0.190703,-0.15490082,-0.4404178,-0.3681283,-0.46824884,-0.54525137,-0.5145075,-0.5685366,-0.3540827,0,0.00010657848414672698
2406,-0.49583095,-0.43871537,-0.58490837,0.076069444,0.30309504,-0.71233267,-0.20051245,0.296144,-0.7123327,-0.2276532,-0.7312871,-0.190703,-0.15490082,-0.4404178,-0.3681283,-0.46824884,-0.54525137,-0.5145075,-0.5685366,-0.3540827,0,0.00010657848414672698
2407,-0.49583095,-0.43871537,-0.58490837,0.076069444,0.30309504,-0.71233267,-0.20051245,0.296144,-0.7123327,-0.2276532,-0.7312871,-0.190703,-0.15490082,-0.4404178,-0.3681283,-0.46824884,-0.54525137,-0.5145075,-0.5685366,1.305321,0,5.088358912849066e-05
2408,-0.49583095,-0.43871537,-0.58490837,0.076069444,0.30309504,-0.71233267,-0.20051245,0.296144,-0.7123327,-0.2276532,-0.7312871,-0.190703,-0.15490082,-0.4404178,-0.3681283,-0.46824884,-0.54525137,-0.5145075,-0.5685366,1.305321,0,5.088358912849066e-05
2409,-0.49583095,-0.43871537,-0.58490837,0.076069444,0.30309504,-0.71233267,-0.20051245,0.296144,-0.7123327,-0.2276532,-0.7312871,-0.190703,-0.15490082,-0.4404178,-0.3681283,-0.46824884,-0.54525137,-0.5145075,-0.5685366,-0.3540827,0,0.00010657848414672698
2410,-0.49583095,-0.43871537,-0.58490837,0.076069444,0.30309504,-0.71233267,-0.20051245,0.296144,-0.7123327,-0.2276532,-0.7312871,-0.190703,-0.15490082,-0.4404178,-0.3681283,-0.46824884,-0.54525137,-0.5145075,-0.5685366,-0.3540827,0,0.00010657848414672698
2411,-0.49583095,-0.43871537,-0.58490837,0.076069444,0.30309504,-0.71233267,-0.20051245,0.296144,-0.7123327,-0.2276532,-0.7312871,-0.190703,-0.15490082,-0.4404178,-0.3681283,-0.46824884,-0.54525137,-0.5145075,-0.5685366,-0.3540827,0,0.00010657848414672698
2412,-0.49583095,-0.43871537,-0.58490837,0.076069444,0.30309504,-0.71233267,-0.20051245,0.296144,-0.7123327,-0.2276532,-0.7312871,-0.190703,-0.15490082,-0.4404178,-0.3681283,-0.46824884,-0.54525137,-0.5145075,-0.5685366,-0.3540827,0,0.00010657848414672698
2413,-0.49583095,-0.43871537,-0.58490837,0.076069444,0.30309504,-0.71233267,-0.20051245,0.296144,-0.7123327,-0.28858408,-0.7312871,-0.190703,-0.15490082,-0.4404178,-0.3681283,-0.46824884,-0.54525137,-0.5145075,-0.5685366,-0.3540827,0,0.00010396555888143962
2414,-0.49583095,-0.43871537,-0.58490837,0.076069444,0.30309504,-0.71233267,-1.3971652,0.296144,-0.7123327,-0.16672236,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.3681283,-0.46824884,-0.54525137,-0.5145075,-0.5685366,-0.3540827,0,2.7116800268495063e-05
2415,0.18737052,-0.4265486,-0.5760146,0.06746023,0.30309504,-0.7971529,-1.4215866,-0.08423652,-0.7971529,-0.28858408,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.3681283,-0.46824884,-0.54525137,-0.5145075,-0.5685366,-0.3540827,0,3.708755960622976e-05
2416,0.18737052,-0.4265486,-0.5760146,0.06746023,0.30309504,-0.7971529,0.23907422,0.6765245,-0.7971529,-0.28858408,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.3681283,-0.46824884,-0.54525137,-0.5145075,-0.5685366,-0.3540827,0,9.758163582473863e-05
2417,0.18737052,-0.4265486,-0.5760146,0.06746023,0.30309504,-0.7971529,1.5334128,0.6765245,-0.7971529,-0.34951493,0.9609529,0.7471093,0.9665945,-0.4404178,-0.3681283,-0.46824884,-0.54525137,-0.5145075,-0.5685366,-0.3540827,0,0.06266694584434655
2418,0.18737052,-0.4265486,-0.5760146,0.06746023,0.30309504,-0.7971529,1.5334128,0.6765245,-0.7971529,-0.34951493,0.9609529,0.7471093,0.9665945,-0.4404178,-0.3681283,-0.46824884,-0.54525137,-0.5145075,-0.5685366,-0.3540827,0,0.06266694584434655
2419,-0.65770894,-0.4306042,-0.59250385,0.7365299,0.30309504,-0.81835794,1.5334128,0.6765245,-0.818358,-0.34951493,0.9609529,0.7471093,0.9665945,-0.4404178,-0.3681283,-0.46824884,-0.54525137,-0.5145075,-0.5685366,-0.3540827,0,0.0343439380057339
2420,-0.8794945,-0.4306042,-0.5877648,-0.25566432,0.30309504,-0.7971529,-0.71336365,-0.46461707,-0.7971529,-0.2276532,-0.7312871,-0.25158468,-0.25847515,-0.4404178,-0.3681283,-0.46824884,-0.54525137,-0.5145075,-0.5685366,-0.3540827,0,0.0001541417948677188
2421,-0.8794945,-0.4306042,-0.5877648,-0.25566432,0.30309504,-0.7971529,-0.71336365,0.6765245,-0.7971529,-0.2276532,-0.7312871,-0.25158468,-0.25847515,-0.4404178,-0.3681283,-0.46824884,-0.54525137,-0.5145075,-0.5685366,-0.3540827,0,8.315081762979856e-05
2422,-0.8794945,-0.4306042,-0.5877648,-0.25566432,0.30309504,-0.7971529,-0.8476818,0.296144,-0.7971529,-0.28858408,-0.7312871,0.19328807,0.25543147,-0.4404178,-0.3681283,-0.46824884,-0.54525137,-0.5145075,-0.5685366,-0.3540827,0,0.00014452378976621602
2423,-0.8794945,-0.4306042,-0.5877648,-0.25566432,-2.1682222,-0.7971529,-0.8476818,0.296144,-0.7971529,-0.28858408,-0.7312871,0.19328807,0.25543147,-0.4404178,-0.3681283,-0.46824884,-0.54525137,-0.5145075,-0.5685366,-0.3540827,0,0.0006955745714381133
2424,-0.81703764,-0.43465978,-0.59029657,-0.22658096,0.30309504,-0.8042212,-0.71336365,-0.46461707,-0.8042213,-0.28858408,-0.7312871,-0.25158468,-0.25847515,-0.4404178,-0.3681283,-0.46824884,-0.54525137,-0.5145075,-0.5685366,-0.3540827,0,0.00014937972923157906
2425,-0.81703764,-0.43465978,-0.59029657,-0.22658096,0.30309504,-0.8042212,-0.8476818,0.296144,-0.8042213,-0.28858408,-0.7312871,0.19328807,0.25543147,-0.4404178,-0.3681283,-0.46824884,-0.54525137,-0.5145075,-0.5685366,-0.3540827,0,0.00014357873442574613
2426,-0.81703764,-0.43465978,-0.59029657,-0.22658096,-2.1682222,-0.8042212,-0.8476818,0.296144,-0.8042213,-0.28858408,-0.7312871,0.19328807,0.25543147,-0.4404178,-0.3681283,-0.46824884,-0.54525137,-0.5145075,-0.5685366,-0.3540827,0,0.000691028630987131
2427,-0.10069578,-0.4265486,-0.58977723,0.1378069,0.30309504,-0.81128955,1.5334128,0.6765245,-0.8112896,-0.34951493,0.9609529,0.7471093,0.9665945,-0.4404178,-0.42328393,-0.5729583,-0.7350986,-0.6146124,-0.6890589,-0.3540827,0,0.06260754500814551
2428,-0.10069578,-0.4265486,-0.58977723,0.1378069,0.30309504,-0.81128955,1.5334128,0.6765245,-0.8112896,-0.34951493,0.9609529,0.7471093,0.9665945,-0.4404178,-0.42328393,-0.5729583,-0.7350986,-0.6146124,-0.6890589,-0.3540827,0,0.06260754500814551
2429,0.4703383,-0.43465978,-0.5777674,-0.35702145,0.30309504,-0.81128955,-0.43251657,0.6765245,-0.8112896,-0.28858408,-0.7312871,-0.44596297,-0.50428504,-0.4404178,-0.13647467,-0.32560116,-0.5457985,-0.5920081,-0.5366801,-0.3540827,0,0.00011275050350087109
2430,0.4703383,-0.43465978,-0.5777674,-0.35702145,0.30309504,-0.81128955,-0.43251657,0.6765245,-0.8112896,-0.28858408,-0.7312871,-0.44596297,-0.50428504,-0.4404178,-0.13647467,-0.32560116,-0.5457985,-0.5920081,-0.5366801,-0.3540827,0,0.00011275050350087109
2431,-0.043337442,-0.43871537,-0.58769983,-0.27843404,-2.1682222,-0.8042212,-0.43251657,0.6765245,-0.8042213,-0.2276532,-0.7312871,-0.44596297,-0.50428504,-0.4404178,-0.13647467,-0.32560116,-0.5457985,-0.5920081,-0.5366801,-0.3540827,0,0.00048758754224913415
2432,-0.043337442,-0.43871537,-0.58769983,-0.27843404,0.30309504,-0.8042212,-0.20051245,0.296144,-0.8042213,-0.28858408,-0.7312871,-0.190703,-0.15490082,-0.4404178,-0.13647467,-0.32560116,-0.5457985,-0.5920081,-0.5366801,-0.3540827,0,0.00018134213617662805
2433,-0.043337442,-0.43871537,-0.58769983,-0.27843404,0.30309504,-0.8042212,-0.71336365,0.6765245,-0.8042213,-0.2276532,-0.7312871,-0.25158468,-0.25847515,-0.4404178,-0.13647467,-0.32560116,-0.5457985,-0.5920081,-0.5366801,-0.3540827,0,0.00010671599696329772
2434,-0.21923633,-0.4306042,-0.58659625,-0.3494912,-2.1682222,-0.8042212,-1.4093759,0.6765245,-0.8042213,-0.28858408,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.13647467,-0.32560116,-0.5457985,-0.5920081,-0.5366801,-0.3540827,0,0.0001811025498331873
2435,-0.21923633,-0.4306042,-0.58659625,-0.3494912,-2.1682222,-0.8042212,-1.4093759,0.6765245,-0.8042213,-0.28858408,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.13647467,-0.32560116,-0.5457985,-0.5920081,-0.5366801,-0.3540827,0,0.0001811025498331873
2436,-0.21923633,-0.4306042,-0.58659625,-0.3494912,-2.1682222,-0.8042212,-1.4093759,0.6765245,-0.8042213,-0.28858408,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.13647467,-0.32560116,-0.5457985,-0.5920081,-0.5366801,-0.3540827,0,0.0001811025498331873
2437,-0.7545808,-0.38599265,-0.5733529,-0.3335448,0.30309504,-0.8042212,-1.31169,0.6765245,-0.8042213,-0.28858408,-0.7312871,0.84284973,0.74524856,0.6545111,-0.13647467,-0.32560116,-0.5457985,-0.5920081,-0.5366801,-0.3540827,0,0.005504225809274241
2438,-0.7545808,-0.38599265,-0.5733529,-0.3335448,0.30309504,-0.8042212,1.5334128,0.6765245,-0.8042213,-0.34951493,0.9609529,0.7471093,0.9665945,0.6545111,-0.13647467,-0.32560116,-0.5457985,-0.5920081,-0.5366801,-0.3540827,1,0.7291541235546156
2439,-0.7545808,-0.38599265,-0.5733529,-0.3335448,0.30309504,-0.8042212,-0.92094624,-0.08423652,-0.8042213,-0.34951493,0.9609529,0.022696203,0.02960668,0.6545111,-0.13647467,-0.32560116,-0.5457985,-0.5920081,-0.5366801,-0.3540827,0,0.3367329882205172
2440,0.091773294,-0.43465978,-0.5994501,1.749687,0.30309504,-0.81128955,-1.3605329,-0.08423652,-0.8112896,-0.28858408,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.39019054,-0.5380551,-0.7159498,-0.60793877,-0.5997277,-0.3540827,0,1.076627591887911e-05
2441,0.091773294,-0.43465978,-0.5994501,1.749687,0.30309504,-0.81128955,-1.2017933,-0.08423652,-0.8112896,-0.28858408,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.39019054,-0.5380551,-0.7159498,-0.60793877,-0.5997277,-0.3540827,0,1.1722503830234139e-05
2442,0.15423016,-0.43465978,-0.59769726,0.89911085,0.30309504,-0.81128955,-0.5302025,0.6765245,-0.8112896,-0.28858408,-0.7312871,-0.8665229,-0.9120274,-0.4404178,-0.39019054,-0.5380551,-0.7159498,-0.60793877,-0.5997277,-0.3540827,0,2.4701793186406722e-05
2443,0.15423016,-0.43465978,-0.59769726,0.89911085,0.30309504,-0.81128955,-1.2017933,-0.08423652,-0.8112896,-0.28858408,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.39019054,-0.5380551,-0.7159498,-0.60793877,-0.5997277,-0.3540827,0,2.382872212745895e-05
2444,0.15423016,-0.43465978,-0.5991904,1.8365165,0.30309504,-0.81128955,-1.3605329,-0.08423652,-0.8112896,-0.28858408,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.39019054,-0.5380551,-0.7159498,-0.60793877,-0.5997277,-0.3540827,0,1.0100743578533163e-05
2445,0.15423016,-0.43465978,-0.5991904,1.8365165,0.30309504,-0.81128955,-1.2017933,-0.08423652,-0.8112896,-0.28858408,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.39019054,-0.5380551,-0.7159498,-0.60793877,-0.5997277,-0.3540827,0,1.099786157988568e-05
2446,-0.76095396,-0.4306042,-0.58867365,-0.28902885,0.30309504,-0.81835794,-0.71336365,-0.46461707,-0.818358,-0.28858408,-0.7312871,-0.25158468,-0.25847515,-0.4404178,-0.39019054,-0.5380551,-0.7159498,-0.60793877,-0.5997277,-0.3540827,0,0.00017805628221889057
2447,0.12236441,-0.4265486,-0.586791,-0.17055306,0.30309504,-0.79008454,-0.5302025,0.6765245,-0.7900846,-0.16672236,-0.7312871,-0.8665229,-0.9120274,-0.4404178,-0.39019054,-0.5380551,-0.7159498,-0.60793877,-0.5997277,-0.3540827,0,6.0774331006609076e-05
2448,0.12236441,-0.4265486,-0.586791,-0.17055306,0.30309504,-0.79008454,-0.5302025,0.6765245,-0.7900846,-0.16672236,-0.7312871,-0.8665229,-0.9120274,-0.4404178,-0.39019054,-0.5380551,-0.7159498,-0.60793877,-0.5997277,-0.3540827,0,6.0774331006609076e-05
2449,0.12236441,-0.4265486,-0.586791,-0.17055306,0.30309504,-0.79008454,-0.5302025,0.6765245,-0.7900846,-0.2276532,-0.7312871,-0.8665229,-0.9120274,-0.4404178,-0.39019054,-0.5380551,-0.7159498,-0.60793877,-0.5997277,-0.3540827,0,5.9284294761552755e-05
2450,0.12236441,-0.4265486,-0.586791,-0.17055306,0.30309504,-0.79008454,1.5456235,0.296144,-0.7900846,-0.16672236,-0.7312871,-0.7854551,-0.8334304,-0.4404178,-0.39019054,-0.5380551,-0.7159498,-0.60793877,-0.5997277,-0.3540827,0,0.0002447395601411311
2451,0.12236441,-0.4265486,-0.586791,-0.17055306,0.30309504,-0.79008454,1.5456235,0.296144,-0.7900846,-0.2276532,-0.7312871,-0.7854551,-0.8334304,-0.4404178,-0.39019054,-0.5380551,-0.7159498,-0.60793877,-0.5997277,-0.3540827,0,0.00023874022846690453
2452,-0.6730045,-0.43465978,-0.5936074,-0.0932279,0.30309504,-0.81128955,-0.71336365,0.6765245,-0.8112896,-0.2276532,-0.7312871,-0.25158468,-0.25847515,-0.4404178,-0.39019054,-0.5380551,-0.7159498,-0.60793877,-0.5997277,-0.3540827,0,8.441549241911617e-05
2453,-0.6730045,-0.43465978,-0.5936074,-0.0932279,0.30309504,-0.81128955,-1.3971652,-0.46461707,-0.8112896,-0.2276532,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.39019054,-0.5380551,-0.7159498,-0.60793877,-0.5997277,-0.3540827,0,5.508001683865818e-05
2454,0.5748579,-0.43465978,-0.59724283,0.3533245,0.30309504,-0.81835794,-1.3971652,-0.46461707,-0.818358,-0.28858408,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.39019054,-0.5380551,-0.7159498,-0.60793877,-0.5997277,-0.3540827,0,4.394194633884239e-05
2455,0.12236441,-0.43465978,-0.5945812,0.07343899,0.30309504,-0.81835794,-1.3971652,-0.46461707,-0.818358,-0.28858408,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.39019054,-0.5380551,-0.7159498,-0.60793877,-0.5997277,-0.3540827,0,5.2204512838249396e-05
2456,-0.21923633,-0.43465978,-0.59613925,0.3467252,0.30309504,-0.81128955,-0.43251657,0.6765245,-0.8112896,-0.28858408,-0.7312871,-0.44596297,-0.50428504,-0.4404178,-0.39019054,-0.5380551,-0.7159498,-0.60793877,-0.5997277,-0.3540827,0,5.765427178863549e-05
2457,-0.21923633,-0.43465978,-0.59613925,0.3467252,0.30309504,-0.81128955,-0.43251657,0.6765245,-0.8112896,-0.28858408,-0.7312871,-0.44596297,-0.50428504,-0.4404178,-0.39019054,-0.5380551,-0.7159498,-0.60793877,-0.5997277,-0.3540827,0,5.765427178863549e-05
2458,0.1733496,-0.43465978,-0.596334,0.7573482,0.30309504,-0.8042212,-1.2262148,-1.9861392,-0.8042213,-0.2276532,-0.7312871,0.5579543,0.4690359,0.6545111,-0.42328393,-0.53502005,-0.7077431,-0.6139666,-0.63482803,-0.3540827,0,0.008511223657776625
2459,0.1733496,-0.43465978,-0.596334,0.7573482,0.30309504,-0.8042212,-0.98199993,-0.8449975,-0.8042213,-0.2276532,-0.7312871,0.33393395,0.34155306,0.6545111,-0.42328393,-0.53502005,-0.7077431,-0.6139666,-0.63482803,-0.3540827,0,0.004435435230126151
2460,0.1733496,-0.43465978,-0.596334,0.7573482,0.30309504,-0.8042212,1.5334128,0.6765245,-0.8042213,-0.34951493,0.9609529,0.7471093,0.9665945,0.6545111,-0.42328393,-0.53502005,-0.7077431,-0.6139666,-0.63482803,-0.3540827,1,0.5450669361058109
2461,-0.41807854,-0.402215,-0.58438903,-0.4478991,0.30309504,-0.81128955,-0.88431406,0.296144,-0.8112896,-0.34951493,0.9609529,1.6490431,1.6757524,2.844369,-0.42328393,-0.53502005,-0.7077431,-0.6139666,-0.63482803,-0.3540827,1,0.9994595515998146
2462,-0.41807854,-0.402215,-0.58438903,-0.4478991,0.30309504,-0.81128955,-0.88431406,0.296144,-0.8112896,-0.34951493,0.9609529,1.6490431,1.6757524,2.844369,-0.42328393,-0.53502005,-0.7077431,-0.6139666,-0.63482803,-0.3540827,1,0.9994595515998146
2463,-0.20776466,-0.42249298,-0.5832205,-0.37204438,0.30309504,-0.8042212,-1.4337972,-3.888042,-0.8042213,-0.16672236,1.5250329,2.6471875,2.4945955,1.74944,-0.42328393,-0.53502005,-0.7077431,-0.6139666,-0.63482803,-0.3540827,1,0.99980793942073
2464,-0.20776466,-0.42249298,-0.5832205,-0.37204438,0.30309504,-0.8042212,0.8129789,-0.46461707,-0.8042213,-0.16672236,1.5250329,-0.7286703,-0.7783763,1.74944,-0.42328393,-0.53502005,-0.7077431,-0.6139666,-0.63482803,-0.3540827,1,0.991833063553869
2465,-0.20776466,-0.42249298,-0.5832205,-0.37204438,0.30309504,-0.8042212,0.8129789,-0.46461707,-0.8042213,-0.16672236,1.5250329,-0.7286703,-0.7783763,1.74944,-0.42328393,-0.53502005,-0.7077431,-0.6139666,-0.63482803,-0.3540827,0,0.991833063553869
2466,-0.20903929,-0.4143818,-0.59237397,-0.20761575,0.30309504,-0.7971529,-1.3971652,-0.08423652,-0.7971529,-0.28858408,-0.7312871,-0.961488,-1.0040984,-0.4404178,0.359926,1.0674899,0.78258514,-0.42322907,-0.031384617,-0.3540827,0,1.9910912028797693e-05
2467,-0.20903929,-0.4143818,-0.59237397,-0.20761575,0.30309504,-0.7971529,1.5334128,0.6765245,-0.7971529,-0.34951493,0.9609529,0.7471093,0.9665945,-0.4404178,0.359926,1.0674899,0.78258514,-0.42322907,-0.031384617,-0.3540827,0,0.034213365643114155
2468,0.21796164,-0.43871537,-0.60035896,2.7194724,0.30309504,-0.81835794,-1.1163181,-0.8449975,-0.818358,-0.34951493,0.9609529,0.5850872,0.49534178,-0.4404178,0.359926,1.0674899,0.78258514,-0.42322907,-0.031384617,-0.3540827,0,0.001435404697034318
2469,1.2159966,-0.43871537,-0.5892579,-0.2221365,-2.1682222,-0.7971529,-0.20051245,0.296144,-0.7971529,-0.28858408,-0.7312871,-0.190703,-0.15490082,-0.4404178,0.359926,1.0674899,0.78258514,-0.42322907,-0.031384617,-0.3540827,0,0.0003845902044501237
2470,1.2159966,-0.43871537,-0.5892579,-0.2221365,0.30309504,-0.7971529,-0.20051245,0.296144,-0.7971529,-0.28858408,-0.7312871,-0.190703,-0.15490082,-0.4404178,0.359926,1.0674899,0.78258514,-0.42322907,-0.031384617,-0.3540827,0,7.988896687687699e-05
2471,1.2159966,-0.43871537,-0.5892579,-0.2221365,0.30309504,-0.7971529,-0.20051245,0.296144,-0.7971529,-0.28858408,-0.7312871,-0.190703,-0.15490082,-0.4404178,0.359926,1.0674899,0.78258514,-0.42322907,-0.031384617,-0.3540827,0,7.988896687687699e-05
2472,1.2159966,-0.43871537,-0.5892579,-0.2221365,0.30309504,-0.7971529,-1.3971652,-0.8449975,-0.7971529,-0.28858408,-0.7312871,3.3689227,3.1943343,-0.4404178,0.359926,1.0674899,0.78258514,-0.42322907,-0.031384617,-0.3540827,0,0.001983268759231867
2473,1.0197037,-0.43871537,-0.59224415,0.6054595,0.30309504,-0.7971529,-0.20051245,0.296144,-0.7971529,-0.28858408,-0.7312871,-0.190703,-0.15490082,0.38077888,0.359926,1.0674899,0.78258514,-0.42322907,-0.031384617,-0.3540827,0,0.0004966868793426233
2474,1.0197037,-0.43871537,-0.59224415,0.6054595,-2.1682222,-0.7971529,-0.20051245,0.296144,-0.7971529,-0.16672236,0.39687288,-0.190703,-0.15490082,0.38077888,0.359926,1.0674899,0.78258514,-0.42322907,-0.031384617,1.305321,0,0.025885114471849997
2475,1.0197037,-0.43871537,-0.59224415,0.6054595,0.30309504,-0.7971529,-0.20051245,0.296144,-0.7971529,-0.16672236,0.39687288,-0.190703,-0.15490082,0.38077888,0.359926,1.0674899,0.78258514,-0.42322907,-0.031384617,-0.3540827,0,0.011426704643453873
2476,1.0197037,-0.43871537,-0.59224415,0.6054595,0.30309504,-0.7971529,-1.4093759,-0.8449975,-0.7971529,-0.16672236,0.39687288,0.84284973,0.74524856,0.38077888,0.359926,1.0674899,0.78258514,-0.42322907,-0.031384617,-0.3540827,1,0.02710251197903488
2477,1.4505285,-0.43871537,-0.5850382,-0.15998827,-2.1682222,-0.7971529,-0.43251657,0.6765245,-0.7971529,-0.28858408,2.6531928,-0.44596297,-0.50428504,1.2019756,0.359926,1.0674899,0.78258514,-0.42322907,-0.031384617,-0.3540827,1,0.997178140597967
2478,1.4505285,-0.43871537,-0.5850382,-0.15998827,0.30309504,-0.7971529,-0.43251657,0.6765245,-0.7971529,-0.28858408,2.6531928,-0.44596297,-0.50428504,1.2019756,0.359926,1.0674899,0.78258514,-0.42322907,-0.031384617,-0.3540827,1,0.9865560111596157
2479,1.4505285,-0.43871537,-0.5850382,-0.15998827,0.30309504,-0.7971529,-0.18830174,-0.08423652,-0.7971529,-0.28858408,-0.7312871,-0.6838976,-0.7349682,1.2019756,0.359926,1.0674899,0.78258514,-0.42322907,-0.031384617,-0.3540827,0,0.009263222736298232
2480,-0.6819269,-0.39410383,-0.57517064,0.0094635915,0.30309504,-0.7971529,-0.43251657,0.6765245,-0.7971529,-0.2276532,0.9609529,-0.44596297,-0.50428504,1.2019756,0.359926,1.0674899,0.78258514,-0.42322907,-0.031384617,-0.3540827,1,0.3192191897675816
2481,-0.6819269,-0.39410383,-0.57517064,0.0094635915,0.30309504,-0.7971529,-0.71336365,0.6765245,-0.7971529,-0.2276532,0.9609529,-0.25158468,-0.25847515,1.2019756,0.359926,1.0674899,0.78258514,-0.42322907,-0.031384617,-0.3540827,0,0.3306610413482086
2482,-0.6819269,-0.39410383,-0.57517064,0.0094635915,0.30309504,-0.7971529,-0.71336365,0.6765245,-0.7971529,-0.2276532,0.9609529,-0.25158468,-0.25847515,1.2019756,0.359926,1.0674899,0.78258514,-0.42322907,-0.031384617,-0.3540827,0,0.3306610413482086
2483,-0.6819269,-0.39410383,-0.57517064,0.0094635915,0.30309504,-0.7971529,-1.3971652,-2.3665197,-0.7971529,-0.2276532,0.9609529,4.812393,4.5938125,1.2019756,0.359926,1.0674899,0.78258514,-0.42322907,-0.031384617,-0.3540827,1,0.9946044731640324
2484,-0.6819269,-0.4143818,-0.5800395,-0.31793234,0.30309504,-0.78301615,-0.98199993,-0.8449975,-0.78301626,-0.28858408,-0.7312871,0.33393395,0.34155306,-0.4404178,0.359926,1.0674899,0.78258514,-0.42322907,-0.031384617,-0.3540827,0,0.00013003525181214397
2485,-0.6819269,-0.4143818,-0.5800395,-0.31793234,0.30309504,-0.78301615,0.8129789,-1.225378,-0.78301626,-0.28858408,-0.7312871,-0.7286703,-0.7783763,-0.4404178,0.359926,1.0674899,0.78258514,-0.42322907,-0.031384617,-0.3540827,0,0.00015136861408915602
