"data_dir","result_dir","num_run","balance_data","feaSelect","correlate","eps","min_Pts","k","MLmodel","select_method","LDF_r","TN","FP","FN","TP","accuracy","precision","recall","F1","AUC","F_MEASURE","G_MEASURE","MCC",
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,77,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,78,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,79,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,80,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,81,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,82,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,83,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,84,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,85,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,86,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,87,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,88,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,89,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,90,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
