,F108,F109,F116,F117,F110,F115,F38,category,1
466,0.024615882,-1.4033859,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.2588163,0,2.7315113471739595e-05
467,0.024615882,-0.036706623,-0.80678064,-0.6433438,-0.6433438,-0.6877364,-0.2588163,0,9.095679226376925e-05
468,0.024615882,-0.036706623,-0.80678064,-0.6433438,-0.6433438,-0.6877364,-0.2588163,0,9.095679226376925e-05
469,0.024615882,1.4038471,-0.80678064,-0.407619,-0.407619,-0.6877364,-0.2588163,0,0.00034480667382460464
470,0.024615882,0.48041534,-0.80678064,-0.41562474,-0.4156247,-0.6877364,-0.2588163,0,0.00018862538022957693
471,0.024615882,0.48041534,-0.80678064,-0.41562474,-0.4156247,-0.6877364,-0.2588163,0,0.00018862538022957693
472,0.024615882,-1.292574,0.512324,-0.8319236,-0.8319236,0.35014236,-0.23985444,0,0.021156435945382485
473,0.024615882,0.73897624,0.512324,-0.52548134,-0.52548134,-0.6877364,-0.23985444,0,0.022529736601077942
474,0.024615882,0.73897624,0.512324,-0.52548134,-0.52548134,-0.6877364,-0.23985444,0,0.022529736601077942
475,0.024615882,0.48041534,-0.80678064,-0.41562474,-0.4156247,-0.6877364,-0.23985444,0,0.00019097837714813568
476,0.024615882,-0.036706623,-0.80678064,-0.6433438,-0.6433438,0.35014236,-0.23985444,0,0.0005402941181984968
477,0.024615882,1.4038471,-0.80678064,-0.407619,-0.407619,0.35014236,-0.23985444,0,0.0020456269298052355
479,-0.8849096,0.22185442,-0.80678064,-0.35227492,-0.3522749,-0.6877364,-0.2588163,0,0.00022535619500531093
482,0.024615882,-1.2186995,1.8314286,2.8453827,2.8453827,1.3880211,-0.23353381,1,0.9999046461484894
483,0.024615882,-1.2186995,1.8314286,2.8453827,2.8453827,1.3880211,-0.23353381,1,0.9999046461484894
484,0.024615882,-1.2186995,1.8314286,2.8453827,2.8453827,1.3880211,-0.23353381,1,0.9999046461484894
485,0.024615882,0.5173526,1.8314286,2.5048914,2.5048914,1.3880211,-0.23353381,1,0.9999427773142368
486,0.024615882,0.5173526,1.8314286,2.5048914,2.5048914,1.3880211,-0.23353381,1,0.9999427773142368
487,0.024615882,0.5173526,1.8314286,2.5048914,2.5048914,1.3880211,-0.23353381,1,0.9999427773142368
488,0.024615882,0.5173526,1.8314286,2.5048914,2.5048914,1.3880211,-0.23353381,1,0.9999427773142368
489,0.024615882,0.5173526,1.8314286,2.5048914,2.5048914,1.3880211,-0.23353381,1,0.9999427773142368
490,0.024615882,1.4038471,-0.80678064,-0.407619,-0.407619,1.3880211,-0.23353381,0,0.011937147724327425
491,0.024615882,1.4038471,-0.80678064,-0.407619,-0.407619,1.3880211,-0.23353381,0,0.011937147724327425
492,0.024615882,0.48041534,-0.80678064,-0.41562474,-0.4156247,1.3880211,-0.23353381,0,0.006564659738311498
493,0.024615882,0.48041534,-0.80678064,-0.41562474,-0.4156247,1.3880211,-0.23353381,0,0.006564659738311498
494,0.024615882,0.5542898,-0.80678064,0.70585907,0.7058591,-0.6877364,-0.1071215,0,0.001559254193987694
495,0.024615882,0.5542898,-0.80678064,0.70585907,0.7058591,-0.6877364,-0.1071215,0,0.001559254193987694
496,0.024615882,-1.4033859,-0.80678064,1.0067296,1.0067296,-0.6877364,-0.1071215,0,0.0007583477821287847
497,0.024615882,0.5542898,-0.80678064,0.70585907,0.7058591,-0.6877364,-0.1071215,0,0.001559254193987694
498,0.024615882,-0.036706623,-0.80678064,-0.6433438,-0.6433438,-0.6877364,-0.17664826,0,9.597726031397354e-05
499,0.024615882,-0.036706623,-0.80678064,-0.6433438,-0.6433438,-0.6877364,-0.17664826,0,9.597726031397354e-05
500,0.024615882,1.4038471,-0.80678064,-0.407619,-0.407619,-0.6877364,-0.17664826,0,0.00036383358889277735
501,0.024615882,1.4038471,-0.80678064,-0.407619,-0.407619,-0.6877364,-0.17664826,0,0.00036383358889277735
502,0.024615882,1.4038471,-0.80678064,-0.407619,-0.407619,-0.6877364,-0.17664826,0,0.00036383358889277735
503,0.024615882,1.4038471,-0.80678064,-0.407619,-0.407619,-0.6877364,-0.17664826,0,0.00036383358889277735
504,0.024615882,1.4038471,-0.80678064,-0.407619,-0.407619,-0.6877364,-0.17664826,0,0.00036383358889277735
505,0.024615882,1.4038471,-0.80678064,-0.407619,-0.407619,-0.6877364,-0.17664826,0,0.00036383358889277735
506,0.024615882,0.48041534,-0.80678064,-0.41562474,-0.4156247,-0.6877364,-0.17664826,0,0.00019903570877001088
507,0.024615882,1.2560982,0.512324,-0.43437696,-0.43437696,-0.6877364,-0.17664826,0,0.03772549568338636
508,0.024615882,1.2560982,0.512324,-0.43437696,-0.43437696,-0.6877364,-0.17664826,0,0.03772549568338636
509,0.024615882,-1.4403232,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.2588163,0,2.6678750132830012e-05
510,0.9341414,1.4038471,-0.80678064,-0.407619,-0.407619,-0.6877364,-0.2588163,0,0.0002734747800675922
511,0.024615882,0.5542898,-0.80678064,0.70585907,0.7058591,-0.47300282,-0.21457197,0,0.0020950293203667427
512,0.024615882,0.5173526,1.8314286,2.5048914,2.5048914,-0.47300282,-0.21457197,1,0.998651625115789
513,0.024615882,0.5173526,1.8314286,2.5048914,2.5048914,-0.47300282,-0.21457197,1,0.998651625115789
514,0.024615882,1.4038471,-0.80678064,-0.407619,-0.407619,-0.47300282,-0.21457197,0,0.0005117880270575216
515,0.024615882,1.4038471,-0.80678064,-0.407619,-0.407619,-0.47300282,-0.21457197,0,0.0005117880270575216
516,0.024615882,0.48041534,-0.80678064,-0.41562474,-0.4156247,-0.47300282,-0.21457197,0,0.0002799931761539254
517,0.024615882,-1.292574,-0.80678064,-0.8319236,-0.8319236,-0.47300282,-0.21457197,0,4.352074596563775e-05
518,0.024615882,1.1822237,-0.80678064,0.9045822,0.9045822,-0.47300282,-0.21457197,0,0.004421887127517723
519,0.024615882,1.514659,-0.80678064,-0.28713745,-0.28713742,-0.47300282,-0.21457197,0,0.0006784455665381314
520,0.024615882,1.4038471,-0.80678064,-0.407619,-0.407619,-0.47300282,-0.21457197,0,0.0005117880270575216
521,0.024615882,0.48041534,-0.80678064,-0.41562474,-0.4156247,-0.47300282,-0.21457197,0,0.0002799931761539254
522,0.024615882,-1.4033859,-0.80678064,-0.8319236,-0.8319236,-0.47300282,-0.21457197,0,4.0549384823419794e-05
523,0.024615882,0.22185442,-0.80678064,-0.35227492,-0.3522749,-0.47300282,-0.21457197,0,0.00026530766170922534
524,0.024615882,1.4038471,-0.80678064,-0.407619,-0.407619,-0.47300282,-0.21457197,0,0.0005117880270575216
525,0.024615882,1.4038471,-0.80678064,-0.407619,-0.407619,-0.47300282,-0.21457197,0,0.0005117880270575216
526,0.024615882,1.4038471,-0.80678064,-0.407619,-0.407619,-0.47300282,-0.21457197,0,0.0005117880270575216
527,0.024615882,1.4038471,-0.80678064,-0.407619,-0.407619,-0.47300282,-0.21457197,0,0.0005117880270575216
528,0.024615882,1.4038471,-0.80678064,-0.407619,-0.407619,-0.47300282,-0.21457197,0,0.0005117880270575216
529,0.024615882,0.48041534,-0.80678064,-0.41562474,-0.4156247,-0.47300282,-0.21457197,0,0.0002799931761539254
530,0.024615882,0.48041534,-0.80678064,-0.41562474,-0.4156247,-0.47300282,-0.21457197,0,0.0002799931761539254
531,0.024615882,0.48041534,-0.80678064,-0.41562474,-0.4156247,-0.47300282,-0.21457197,0,0.0002799931761539254
532,0.024615882,0.5173526,1.8314286,2.5048914,2.5048914,0.09067267,-0.08183904,1,0.9995267797279181
533,0.024615882,0.59122705,-0.80678064,-0.109595545,-0.109595545,0.09067267,-0.08183904,0,0.0014642306157606937
534,0.024615882,1.1822237,-0.80678064,0.9045822,0.9045822,0.09067267,-0.08183904,0,0.012508163833180454
535,0.024615882,-1.0340132,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.2588163,0,3.457623349012624e-05
536,0.024615882,-1.2556367,0.512324,-0.21903916,-0.21903922,-0.6877364,-0.2588163,0,0.010793553079191748
537,0.024615882,-1.2556367,0.512324,-0.21903916,-0.21903922,-0.6877364,-0.2588163,0,0.010793553079191748
538,0.024615882,-1.2556367,0.512324,-0.21903916,-0.21903922,-0.6877364,-0.2588163,0,0.010793553079191748
539,0.024615882,-1.2556367,0.512324,-0.21903916,-0.21903922,-0.6877364,-0.2588163,0,0.010793553079191748
540,0.024615882,-1.0340132,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.24617505,0,3.4863230084127235e-05
541,0.024615882,-1.0340132,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.24617505,0,3.4863230084127235e-05
542,0.024615882,-1.0340132,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.24617505,0,3.4863230084127235e-05
543,0.024615882,-1.292574,-0.80678064,-0.09646228,-0.09646234,-0.6877364,-0.2588163,0,0.00010650325930353518
544,0.024615882,-1.0340132,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.2588163,0,3.457623349012624e-05
545,0.024615882,-1.0709504,0.512324,0.1709782,0.17097814,2.4259,-0.2588163,1,0.831092624150367
546,0.024615882,0.5173526,1.8314286,2.5048914,2.5048914,2.4259,-0.13240395,1,0.9999908743596795
547,0.024615882,0.5173526,1.8314286,2.5048914,2.5048914,2.4259,-0.13240395,1,0.9999908743596795
548,0.024615882,0.5173526,1.8314286,2.5048914,2.5048914,2.4259,-0.13240395,1,0.9999908743596795
549,0.024615882,0.5173526,1.8314286,2.5048914,2.5048914,2.4259,-0.13240395,1,0.9999908743596795
550,-0.8849096,0.5173526,1.8314286,2.5048914,2.5048914,2.4259,-0.13240395,1,0.9999927627295094
551,-0.8849096,0.5173526,1.8314286,2.5048914,2.5048914,2.4259,-0.13240395,1,0.9999927627295094
552,0.024615882,0.5173526,1.8314286,2.5048914,2.5048914,2.4259,-0.13240395,1,0.9999908743596795
553,-0.8849096,0.5173526,1.8314286,2.5048914,2.5048914,2.4259,-0.13240395,1,0.9999927627295094
554,0.024615882,0.5173526,1.8314286,2.5048914,2.5048914,2.4259,-0.13240395,1,0.9999908743596795
555,0.024615882,0.5542898,-0.80678064,0.70585907,0.7058591,-0.6877364,-0.2588163,0,0.0014122128570833972
556,0.024615882,0.5542898,-0.80678064,0.70585907,0.7058591,-0.6877364,-0.2588163,0,0.0014122128570833972
557,0.024615882,-1.292574,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.2588163,0,2.931672755319893e-05
558,0.024615882,1.514659,-0.80678064,-0.28713745,-0.28713742,-0.6877364,-0.2588163,0,0.0004571136372743724
559,0.024615882,1.4038471,1.8314286,-0.407619,-0.407619,2.4259,-0.2588163,1,0.9990692502011661
560,0.024615882,1.4038471,1.8314286,-0.407619,-0.407619,2.4259,-0.2588163,1,0.9990692502011661
561,0.024615882,0.48041534,1.8314286,-0.41562474,-0.4156247,2.4259,-0.2588163,1,0.9982996369707426
562,0.024615882,1.514659,-0.80678064,-0.28713745,-0.28713742,-0.6877364,-0.113442115,0,0.0005026782146889655
563,0.024615882,0.29572892,0.512324,-0.6787025,-0.67870253,-0.6877364,-0.17664826,0,0.013647601197165956
564,0.024615882,0.29572892,0.512324,-0.6787025,-0.67870253,-0.6877364,-0.17664826,0,0.013647601197165956
565,0.9341414,0.5542898,-0.80678064,0.70585907,0.7058591,-0.6877364,-0.23353381,0,0.00113896332024
566,0.024615882,1.4038471,-0.80678064,-0.407619,-0.407619,-0.6877364,-0.23353381,0,0.00035055267981326304
567,0.024615882,0.48041534,-0.80678064,-0.41562474,-0.4156247,-0.6877364,-0.23353381,0,0.00019176921358122698
568,0.024615882,0.73897624,0.512324,-0.52548134,-0.52548134,-0.6877364,-0.23353381,0,0.02262093871557892
583,0.024615882,1.4038471,1.8314286,-0.407619,-0.407619,0.86908174,-0.21457197,1,0.987293488509094
632,-0.8849096,1.1822237,0.512324,0.9045822,0.9045822,0.86908174,-0.2588163,1,0.8693677654455132
633,0.024615882,1.1822237,1.8314286,0.9045822,0.9045822,0.86908174,-0.2588163,1,0.9984750253896394
634,0.024615882,-1.4033859,0.512324,2.8453827,2.8453827,0.86908174,-0.2588163,1,0.9682566622855593
644,0.024615882,0.59122705,1.8314286,-0.109595545,-0.109595545,2.4259,-0.2588163,1,0.9990731083886607
647,-0.8849096,-0.44301668,1.1718763,-0.43792647,-0.4379264,1.3880211,-0.01863288,1,0.8760481042289862
648,0.024615882,-1.4403232,0.512324,2.8453827,2.8453827,1.3880211,-0.01863288,1,0.9882976274510962
650,0.024615882,-0.81238943,1.8314286,1.0067296,1.0067296,-0.4931341,-0.2272132,1,0.9564075607172565
569,0.024615882,0.73897624,0.512324,-0.52548134,-0.52548134,-0.6877364,-0.23353381,0,0.0215075305752811
570,0.024615882,0.73897624,0.512324,-0.52548134,-0.52548134,-0.6877364,-0.23353381,0,0.0215075305752811
571,0.9341414,1.514659,-0.80678064,-0.28713745,-0.28713742,-0.6877364,-0.23353381,0,0.00035224984137674026
572,0.024615882,0.5542898,-0.80678064,0.70585907,0.7058591,-0.6877364,-0.17664826,0,0.0016855429164145262
573,0.024615882,-1.292574,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.17664826,0,3.545004553650668e-05
574,0.9341414,1.514659,-0.80678064,-0.28713745,-0.28713742,-0.6877364,-0.17664826,0,0.0003654244842617736
575,0.024615882,0.59122705,-0.80678064,-0.109595545,-0.109595545,-0.6877364,-0.20193073,0,0.0003884181128537281
576,0.024615882,0.29572892,0.512324,-0.6787025,-0.67870253,-0.6877364,-0.2588163,0,0.012482336112533778
577,-0.8849096,-0.44301668,-0.1472283,-0.43792647,-0.4379264,-0.6877364,-0.2588163,0,0.0016075189686775477
578,0.024615882,-0.627703,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.2588163,0,4.9646080103080214e-05
579,0.9341414,-0.627703,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.2588163,0,3.685850955280565e-05
580,0.024615882,-1.4403232,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.2588163,0,3.082834514625797e-05
581,0.024615882,-0.77545214,-0.80678064,-0.4448387,-0.44483873,-0.6877364,-0.2588163,0,9.166256342558386e-05
582,-0.8849096,-1.1817622,-0.80678064,-0.3722603,-0.37226027,-0.6877364,-0.2588163,0,0.00011093173038216878
584,-0.8849096,-1.4403232,-0.80678064,-0.8319236,-0.8319236,0.86908174,-0.21457197,0,0.0006026107047831191
585,0.024615882,-0.77545214,-0.80678064,-0.4448387,-0.44483873,-0.6877364,-0.2588163,0,9.166256342558386e-05
586,0.024615882,-1.0709504,0.512324,0.1709782,0.17097814,-0.6877364,-0.2588163,0,0.025680768973795596
587,0.024615882,0.22185442,-0.80678064,-0.35227492,-0.3522749,-0.6877364,-0.2588163,0,0.00019444946890996364
588,0.024615882,1.1822237,-0.80678064,0.9045822,0.9045822,-0.6877364,-0.2588163,0,0.0033032922288291785
589,0.024615882,1.1822237,-0.80678064,0.9045822,0.9045822,-0.6877364,-0.2588163,0,0.0033032922288291785
590,0.024615882,1.1822237,-0.80678064,0.9045822,0.9045822,-0.6877364,-0.2588163,0,0.0033032922288291785
591,0.024615882,0.73897624,0.512324,-0.52548134,-0.52548134,-0.6877364,-0.2588163,0,0.021166633718444905
592,0.024615882,-0.627703,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.2588163,0,4.9646080103080214e-05
593,0.024615882,-0.81238943,-0.80678064,-0.6276288,-0.6276288,-0.6877364,-0.2588163,0,6.445621084347656e-05
594,-0.8849096,0.59122705,-0.80678064,-0.109595545,-0.109595545,-0.6877364,-0.2588163,0,0.0005042539617006754
595,0.024615882,0.29572892,0.512324,-0.6787025,-0.67870253,-0.6877364,-0.2588163,0,0.012482336112533778
596,0.024615882,0.29572892,0.512324,-0.6787025,-0.67870253,-0.6877364,-0.2588163,0,0.012482336112533778
597,0.024615882,0.29572892,0.512324,-0.6787025,-0.67870253,-0.6877364,-0.2588163,0,0.012482336112533778
598,0.024615882,0.29572892,0.512324,-0.6787025,-0.67870253,-0.6877364,-0.2588163,0,0.012482336112533778
599,0.024615882,0.29572892,0.512324,-0.6787025,-0.67870253,-0.6877364,-0.2588163,0,0.012482336112533778
600,0.024615882,0.29572892,0.512324,-0.6787025,-0.67870253,-0.6877364,-0.2588163,0,0.012482336112533778
601,0.024615882,1.1822237,-0.80678064,0.9045822,0.9045822,-0.6877364,-0.2588163,0,0.0033032922288291785
602,0.024615882,0.29572892,0.512324,-0.6787025,-0.67870253,-0.6877364,-0.2588163,0,0.012482336112533778
603,0.024615882,1.1822237,-0.80678064,0.9045822,0.9045822,-0.6877364,-0.2588163,0,0.0033032922288291785
604,0.024615882,0.29572892,0.512324,-0.6787025,-0.67870253,-0.6877364,-0.2588163,0,0.012482336112533778
605,0.024615882,0.29572892,0.512324,-0.6787025,-0.67870253,-0.6877364,-0.2588163,0,0.012482336112533778
606,0.024615882,0.29572892,0.512324,-0.6787025,-0.67870253,-0.6877364,-0.2588163,0,0.012482336112533778
607,0.024615882,0.29572892,0.512324,-0.6787025,-0.67870253,-0.6877364,-0.2588163,0,0.012482336112533778
608,0.024615882,0.29572892,0.512324,-0.6787025,-0.67870253,-0.6877364,-0.2588163,0,0.012482336112533778
609,0.024615882,0.29572892,0.512324,-0.6787025,-0.67870253,-0.6877364,-0.2588163,0,0.012482336112533778
610,0.024615882,0.29572892,0.512324,-0.6787025,-0.67870253,-0.6877364,-0.2588163,0,0.012482336112533778
611,0.024615882,-0.96013856,0.512324,-0.56925887,-0.56925887,-0.6877364,-0.2588163,0,0.007322793676220699
612,0.024615882,-0.96013856,0.512324,-0.56925887,-0.56925887,-0.6877364,-0.2588163,0,0.007322793676220699
613,0.024615882,-0.96013856,0.512324,-0.56925887,-0.56925887,-0.6877364,-0.2588163,0,0.007322793676220699
614,0.024615882,-0.96013856,0.512324,-0.56925887,-0.56925887,-0.6877364,-0.2588163,0,0.007322793676220699
615,0.024615882,-0.96013856,0.512324,-0.56925887,-0.56925887,-0.6877364,-0.2588163,0,0.007322793676220699
616,0.024615882,-0.96013856,0.512324,-0.56925887,-0.56925887,-0.6877364,-0.2588163,0,0.007322793676220699
617,0.024615882,-0.96013856,0.512324,-0.56925887,-0.56925887,-0.6877364,-0.2588163,0,0.007322793676220699
618,0.024615882,-0.96013856,0.512324,-0.56925887,-0.56925887,-0.6877364,-0.2588163,0,0.007322793676220699
619,-0.8849096,-0.2583302,-0.80678064,-0.72049004,-0.72049004,-0.6877364,-0.2588163,0,0.0001015736977740034
620,0.024615882,1.1822237,-0.80678064,0.9045822,0.9045822,-0.6877364,-0.2588163,0,0.0033032922288291785
621,0.024615882,-1.1817622,-0.80678064,-0.3722603,-0.37226027,-0.6877364,-0.2588163,0,8.235983321260578e-05
622,0.024615882,-1.1817622,-0.80678064,-0.3722603,-0.37226027,-0.6877364,-0.2588163,0,8.235983321260578e-05
623,0.024615882,-1.1817622,-0.80678064,-0.3722603,-0.37226027,-0.6877364,-0.2588163,0,8.235983321260578e-05
624,0.024615882,-1.1817622,-0.80678064,-0.3722603,-0.37226027,-0.6877364,-0.2588163,0,8.235983321260578e-05
625,0.024615882,-1.1817622,-0.80678064,-0.3722603,-0.37226027,-0.6877364,-0.2588163,0,8.235983321260578e-05
626,0.024615882,-1.1817622,-0.80678064,-0.3722603,-0.37226027,-0.6877364,-0.2588163,0,8.235983321260578e-05
627,0.024615882,-1.1817622,-0.80678064,-0.3722603,-0.37226027,-0.6877364,-0.2588163,0,8.235983321260578e-05
628,0.024615882,-0.81238943,-0.80678064,1.0067296,1.0067296,-0.6877364,-0.2588163,0,0.0012362472402122108
629,0.024615882,1.4038471,-0.80678064,-0.407619,-0.407619,-0.6877364,-0.2588163,0,0.0003517938781208475
630,0.024615882,0.48041534,-0.80678064,-0.41562474,-0.4156247,-0.6877364,-0.2588163,0,0.00020179237933834997
631,0.024615882,0.5542898,0.512324,0.70585907,0.7058591,0.86908174,-0.2588163,0,0.7172988951913847
635,0.024615882,1.514659,0.512324,-0.28713745,-0.28713742,0.86908174,-0.2588163,0,0.4252747517215634
636,0.024615882,1.514659,-0.80678064,-0.28713745,-0.28713742,0.86908174,-0.2588163,0,0.0065461951433420955
637,0.024615882,1.4038471,-0.80678064,-0.407619,-0.407619,-0.6877364,-0.2588163,0,0.0003517938781208475
638,-0.8849096,-0.44301668,-0.1472283,-0.43792647,-0.4379264,-0.6877364,-0.2588163,0,0.0016075189686775477
639,0.024615882,0.59122705,-0.80678064,-0.109595545,-0.109595545,-0.6877364,-0.2588163,0,0.0003744147879554192
640,0.024615882,-1.2556367,0.512324,0.39384526,0.39384523,-0.6877364,-0.2588163,0,0.034180052352416036
641,0.024615882,0.59122705,-0.80678064,-0.109595545,-0.109595545,-0.6877364,-0.2588163,0,0.0003744147879554192
642,0.024615882,0.59122705,-0.80678064,-0.109595545,-0.109595545,-0.6877364,-0.2588163,0,0.0003744147879554192
643,0.024615882,0.59122705,-0.80678064,-0.109595545,-0.109595545,-0.6877364,-0.2588163,0,0.0003744147879554192
645,0.024615882,0.59122705,-0.80678064,-0.109595545,-0.109595545,-0.6877364,-0.2588163,0,0.0003744147879554192
646,0.024615882,0.59122705,-0.80678064,-0.109595545,-0.109595545,-0.6877364,-0.2588163,0,0.0003744147879554192
649,0.024615882,-0.036706623,0.512324,-0.6433438,-0.6433438,1.3880211,-0.01863288,0,0.3063017417177646
651,0.024615882,-0.81238943,-0.80678064,1.0067296,1.0067296,-0.4931341,-0.2272132,0,0.0017556535224023647
652,1.8436669,1.4038471,-0.80678064,-0.407619,-0.407619,-0.6877364,-0.012312265,0,0.00022738644823274364
653,-0.8849096,-1.2556367,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.21457197,0,4.7614116125184936e-05
654,0.024615882,1.514659,-0.80678064,-0.28713745,-0.28713742,-0.6877364,-0.2588163,0,0.0004667279233448265
655,0.024615882,1.2560982,0.512324,-0.43437696,-0.43437696,2.0366955,-0.2588163,0,0.7801011325802212
656,0.024615882,1.2560982,0.512324,-0.43437696,-0.43437696,2.0366955,-0.2588163,1,0.7801011325802212
657,0.024615882,1.2560982,0.512324,-0.43437696,-0.43437696,2.0366955,-0.2588163,1,0.7801011325802212
658,0.024615882,1.2560982,0.512324,-0.43437696,-0.43437696,2.0366955,-0.2588163,1,0.7801011325802212
659,0.024615882,1.2560982,0.512324,-0.43437696,-0.43437696,2.0366955,-0.2588163,1,0.7801011325802212
660,0.024615882,1.2560982,0.512324,-0.43437696,-0.43437696,2.0366955,-0.2588163,1,0.7801011325802212
661,0.024615882,1.2560982,0.512324,-0.43437696,-0.43437696,2.0366955,-0.2588163,1,0.7801011325802212
662,0.024615882,1.2560982,0.512324,-0.43437696,-0.43437696,2.0366955,-0.2588163,1,0.7801011325802212
663,0.024615882,-0.036706623,-0.80678064,-0.6433438,-0.6433438,0.86908174,-0.094480276,0,0.0015469518592985977
664,-0.8849096,-1.1448249,1.8314286,2.4367933,2.4367933,0.86908174,-0.094480276,1,0.999722530440804
665,0.024615882,1.4038471,-0.80678064,-0.407619,-0.407619,-0.6877364,-0.2588163,0,0.0003517938781208475
666,0.024615882,0.48041534,1.8314286,-0.41562474,-0.4156247,1.6474909,0.17098561,1,0.9944159808823773
667,0.024615882,1.1822237,1.8314286,0.9045822,0.9045822,1.6474909,0.17098561,1,0.9996581475106558
668,0.024615882,1.1822237,1.8314286,0.9045822,0.9045822,1.6474909,0.17098561,1,0.9996581475106558
669,0.024615882,-1.1817622,-0.80678064,-0.3722603,-0.37226027,1.6474909,0.17098561,0,0.005729915187697077
670,0.024615882,-0.81238943,1.8314286,1.0067296,1.0067296,2.4259,-0.23353381,1,0.9996835943703062
671,-0.8849096,-1.1448249,1.8314286,2.4367933,2.4367933,2.4259,-0.20193073,1,0.9999789193264336
672,0.024615882,-0.81238943,1.8314286,1.0067296,1.0067296,1.3880211,-0.2588163,1,0.9981248337459736
673,0.024615882,-0.81238943,1.8314286,1.0067296,1.0067296,1.3880211,-0.2588163,1,0.9981248337459736
674,0.024615882,-0.81238943,-0.80678064,1.0067296,1.0067296,1.3880211,-0.2588163,0,0.04049989617193883
675,-0.8849096,-0.81238943,1.8314286,1.0067296,1.0067296,0.86908174,-0.2588163,1,0.9966408265215271
676,0.024615882,-0.81238943,-0.80678064,1.0067296,1.0067296,0.86908174,-0.2588163,0,0.01716710203678468
677,0.024615882,-0.6646403,-0.80678064,-0.8319236,-0.8319236,-0.6877364,0.17098561,0,6.412134361658726e-05
678,0.024615882,-0.6646403,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.05023596,0,5.558640616785975e-05
679,0.024615882,-0.6646403,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.05023596,0,5.558640616785975e-05
680,0.024615882,-0.6646403,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.05023596,0,5.558640616785975e-05
681,0.024615882,-0.6646403,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.05023596,0,5.558640616785975e-05
682,0.024615882,-0.6646403,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.05023596,0,5.558640616785975e-05
683,0.024615882,-1.3295113,1.8314286,2.8453827,2.8453827,2.4259,-0.2588163,1,0.9999843185089703
684,0.024615882,1.4038471,-0.80678064,-0.407619,-0.407619,-0.6877364,-0.031274114,0,0.00040745000621732126
685,0.024615882,-1.4403232,-0.80678064,-0.8319236,-0.8319236,-0.06500918,7.4080906,0,0.012400083588066204
686,0.024615882,-1.292574,-0.80678064,-0.09646228,-0.09646234,-0.06500918,7.4080906,0,0.049210886305175415
687,0.024615882,-1.1817622,1.8314286,-0.3722603,-0.37226027,-0.06500918,7.4080906,1,0.9976416558538411
688,0.024615882,-1.3295113,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.2588163,0,3.289794944581158e-05
689,0.024615882,-1.3295113,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.2588163,0,3.289794944581158e-05
690,0.024615882,0.48041534,-0.80678064,-0.41562474,-0.4156247,-0.6877364,-0.2588163,0,0.00020179237933834997
691,0.024615882,0.48041534,-0.80678064,-0.41562474,-0.4156247,-0.6877364,-0.2588163,0,0.00020179237933834997
692,0.024615882,-1.3295113,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.2588163,0,3.289794944581158e-05
693,0.024615882,-1.3295113,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.2588163,0,3.289794944581158e-05
694,0.024615882,-0.73851484,1.8314286,2.2937868,2.2937868,2.4259,-0.2588163,1,0.9999699387030682
695,0.024615882,-0.73851484,1.8314286,2.2937868,2.2937868,2.4259,-0.2588163,1,0.9999699387030682
696,0.024615882,-0.73851484,1.8314286,2.2937868,2.2937868,2.4259,-0.2588163,1,0.9999699387030682
697,0.024615882,-0.73851484,1.8314286,2.2937868,2.2937868,2.4259,-0.2588163,1,0.9999699387030682
698,0.024615882,-0.73851484,1.8314286,2.2937868,2.2937868,2.4259,-0.2588163,1,0.9999699387030682
699,0.024615882,-0.73851484,1.8314286,2.2937868,2.2937868,2.4259,-0.2588163,1,0.9999699387030682
700,0.024615882,-0.73851484,1.8314286,2.2937868,2.2937868,2.4259,-0.2588163,1,0.9999699387030682
701,0.024615882,-0.73851484,1.8314286,2.2937868,2.2937868,2.4259,-0.2588163,1,0.9999699387030682
702,0.024615882,-0.73851484,1.8314286,2.2937868,2.2937868,0.86908174,-0.2588163,1,0.9995759555350716
703,0.024615882,-0.73851484,1.8314286,2.2937868,2.2937868,0.86908174,-0.2588163,1,0.9995759555350716
704,0.024615882,-1.4033859,-0.80678064,-0.8319236,-0.8319236,0.86908174,-0.2588163,0,0.0004443772570773961
