data_dir,result_dir,num_run,balance_data,feaSelect,correlate,eps,min_Pts,k,MLmodel,select_method,LDF_r,predict_time,fit_time,select_Fea_time,totle_time,TN,FP,FN,TP,accuracy,precision,recall,F1,AUC,F_MEASURE,G_MEASURE,MCC
../data/,../result_data/,10,NO,recurElimination,Euclidean,21,2,13,NB,LDF,7,0.000767064,0.001290607,1.667689013,2.219905782,103.1,3,0.4,5,0.969506726,0.625,0.925925926,0.746268657,0.949200024,0.746268657,0.94827269,0.746701088
../data/,../result_data/,10,NO,recurElimination,Euclidean,21,2,14,NB,LDF,7,0.000767708,0.001294518,1.625626445,2.176029968,103.2,2.9,0.4,5,0.970403587,0.632911392,0.925925926,0.751879699,0.949671722,0.751879699,0.948721249,0.751838024
../data/,../result_data/,10,NO,recurElimination,Euclidean,21,2,15,NB,LDF,7,0.000773549,0.001302719,1.608388019,2.150392628,103.2,2.9,0.4,5,0.970403587,0.632911392,0.925925926,0.751879699,0.949671722,0.751879699,0.948721249,0.751838024
../data/,../result_data/,10,NO,recurElimination,Euclidean,21,2,12,LR,LDF,7,0.000845027,0.011175251,1.64302516,2.291604495,105.7,0.4,0.4,5,0.992825112,0.925925926,0.925925926,0.925925926,0.959779874,0.925925926,0.959792242,0.922155898
../data/,../result_data/,10,NO,recurElimination,Euclidean,21,2,13,LR,LDF,7,0.00081408,0.011069846,1.656020141,2.30946517,105.7,0.4,0.4,5,0.992825112,0.925925926,0.925925926,0.925925926,0.959779874,0.925925926,0.959792242,0.922155898
../data/,../result_data/,10,NO,recurElimination,Euclidean,21,2,14,LR,LDF,7,0.000825477,0.010905838,1.692585397,2.365098619,105.7,0.4,0.5,4.9,0.991928251,0.924528302,0.907407407,0.91588785,0.949779874,0.91588785,0.949746486,0.911692886
../data/,../result_data/,10,NO,recurElimination,Euclidean,21,2,15,LR,LDF,7,0.000825691,0.012139058,1.648294377,2.310529089,105.7,0.4,0.5,4.9,0.991928251,0.924528302,0.907407407,0.91588785,0.949779874,0.91588785,0.949746486,0.911692886
../data/,../result_data/,10,NO,recurElimination,Euclidean,21,2,12,SVM,LDF,7,0.000739598,0.00258224,1.731953144,2.326745605,105.5,0.6,0.6,4.8,0.989237668,0.888888889,0.888888889,0.888888889,0.938836478,0.888888889,0.938664294,0.883233846
../data/,../result_data/,10,NO,recurElimination,Euclidean,21,2,13,SVM,LDF,7,0.000732803,0.002499223,1.626785374,2.192996907,105.5,0.6,0.4,5,0.99103139,0.892857143,0.925925926,0.909090909,0.958836478,0.909090909,0.958916561,0.904541006
../data/,../result_data/,10,NO,recurElimination,Euclidean,21,2,14,SVM,LDF,7,0.000769424,0.00266099,1.711282516,2.319186139,105.5,0.6,0.5,4.9,0.990134529,0.890909091,0.907407407,0.899082569,0.948836478,0.899082569,0.948889032,0.893938382
../data/,../result_data/,10,NO,recurElimination,Euclidean,21,2,15,SVM,LDF,7,0.000768447,0.003795314,1.697015572,2.301465893,105.5,0.6,0.4,5,0.99103139,0.892857143,0.925925926,0.909090909,0.958836478,0.909090909,0.958916561,0.904541006
../data/,../result_data/,10,NO,recurElimination,Euclidean,21,2,12,RF,LDF,7,0.009569192,0.159149718,1.643084335,3.857615256,105.8,0.3,0.31,5.09,0.994529148,0.944341373,0.942592593,0.943466172,0.969251572,0.943466172,0.969114668,0.94059211
../data/,../result_data/,10,NO,recurElimination,Euclidean,21,2,13,RF,LDF,7,0.009931231,0.160812068,1.707231331,3.978046441,105.82,0.28,0.34,5.06,0.994439462,0.947565543,0.937037037,0.942271881,0.966345912,0.942271881,0.966258412,0.93936721
../data/,../result_data/,10,NO,recurElimination,Euclidean,21,2,14,RF,LDF,7,0.009785295,0.161551452,1.672614479,3.938095665,105.83,0.27,0.32,5.08,0.99470852,0.94953271,0.940740741,0.945116279,0.968393082,0.945116279,0.968268211,0.942347853
../data/,../result_data/,10,NO,recurElimination,Euclidean,21,2,15,RF,LDF,7,0.009648275,0.161017847,1.603335953,3.837605619,105.81,0.29,0.37,5.03,0.994080717,0.945488722,0.931481481,0.938432836,0.963298742,0.938432836,0.963252212,0.935352659
../data/,../result_data/,10,NO,recurElimination,Euclidean,21,2,12,DT,LDF,7,0.000675464,0.002361202,1.743714738,2.332640719,105.23,0.87,0.44,4.96,0.988251121,0.85077187,0.918518519,0.883348175,0.953562893,0.883348175,0.953753776,0.877885566
../data/,../result_data/,10,NO,recurElimination,Euclidean,21,2,13,DT,LDF,7,0.000677466,0.002406764,1.73155539,2.31913259,105.27,0.83,0.45,4.95,0.988520179,0.856401384,0.916666667,0.885509839,0.952751572,0.885509839,0.952928397,0.880037851
../data/,../result_data/,10,NO,recurElimination,Euclidean,21,2,14,DT,LDF,7,0.000671983,0.00272665,1.631206751,2.200295019,105.17,0.93,0.45,4.95,0.987623318,0.841836735,0.916666667,0.877659574,0.952279874,0.877659574,0.952493475,0.872030128
../data/,../result_data/,10,NO,recurElimination,Euclidean,21,2,15,DT,LDF,7,0.00067246,0.002826619,1.629108977,2.187797284,105.03,1.07,0.46,4.94,0.986278027,0.821963394,0.914814815,0.865907099,0.950619497,0.865907099,0.950884453,0.860063814
../data/,../result_data/,10,NO,recurElimination,Euclidean,21,2,12,KNN,LDF,7,0.006480455,0.002407575,1.686015773,2.314506221,105.8,0.3,0.8,4.6,0.990134529,0.93877551,0.851851852,0.893203883,0.923584906,0.893203883,0.918801563,0.889197157
../data/,../result_data/,10,NO,recurElimination,Euclidean,21,2,13,KNN,LDF,7,0.006510305,0.002471805,1.619681692,2.229751492,105.7,0.4,0.7,4.7,0.990134529,0.921568627,0.87037037,0.895238095,0.933113208,0.895238095,0.929056992,0.890466378
../data/,../result_data/,10,NO,recurElimination,Euclidean,21,2,14,KNN,LDF,7,0.007145691,0.002584696,1.651954389,2.290212154,105.7,0.4,0.9,4.5,0.988340807,0.918367347,0.833333333,0.873786408,0.916446541,0.873786408,0.907529836,0.868815305
../data/,../result_data/,10,NO,recurElimination,Euclidean,21,2,15,KNN,LDF,7,0.00720005,0.002537847,1.633100891,2.263695955,105.7,0.4,1,4.4,0.987443946,0.916666667,0.814814815,0.862745098,0.908113208,0.862745098,0.896436075,0.857820815
../data/,../result_data/,10,NO,Penalty_l1,Euclidean,21,2,15,NB,LDF,7,0.000784683,0.00129478,0.010046816,0.554822731,96.5,9.6,0,5.4,0.913901345,0.36,1,0.529411765,0.95474784,0.529411765,0.952615992,0.572212334
../data/,../result_data/,10,NO,Penalty_l1,Euclidean,21,2,15,LR,LDF,7,0.000811696,0.008834434,0.010466385,0.668926668,105.8,0.3,0.2,5.2,0.995515695,0.945454545,0.962962963,0.95412844,0.980251572,0.95412844,0.979769198,0.95181555
../data/,../result_data/,10,NO,Penalty_l1,Euclidean,21,2,15,SVM,LDF,7,0.000750303,0.005242848,0.010342836,0.611565733,105.7,0.4,0.2,5.2,0.994618834,0.928571429,0.962962963,0.945454545,0.979779874,0.945454545,0.979314031,0.942797776
../data/,../result_data/,10,NO,Penalty_l1,Euclidean,21,2,15,RF,LDF,7,0.010114217,0.16126399,0.010022759,2.229324222,105.77,0.33,0.41,4.99,0.993363229,0.937969925,0.924074074,0.930970149,0.959110063,0.930970149,0.959101833,0.927512893
../data/,../result_data/,10,NO,Penalty_l1,Euclidean,21,2,15,DT,LDF,7,0.000669241,0.001699328,0.010066271,0.567420793,105.64,0.46,0.33,5.07,0.992914798,0.91681736,0.938888889,0.927721866,0.966496855,0.927721866,0.966443549,0.92406951
../data/,../result_data/,10,NO,Penalty_l1,Euclidean,21,2,15,KNN,LDF,7,0.006241107,0.002397418,0.010758114,0.665586972,105.7,0.4,0.21,5.19,0.994529148,0.928443649,0.961111111,0.944494995,0.978779874,0.944494995,0.978355488,0.941774399
../data/,../result_data/,10,NO,Penalty_l1l2,Euclidean,21,2,15,NB,LDF,7,0.000937772,0.001843953,0.045633292,0.597505856,23.9,82.2,0.5,4.9,0.258295964,0.056257176,0.907407407,0.105945946,0.565932522,0.105945946,0.360921489,0.068883019
../data/,../result_data/,10,NO,Penalty_l1l2,Euclidean,21,2,15,LR,LDF,7,0.001064682,0.027628064,0.045063663,0.893906927,105.4,0.7,0.5,4.9,0.989237668,0.875,0.907407407,0.890909091,0.950031447,0.890909091,0.948459667,0.885412621
../data/,../result_data/,10,NO,Penalty_l1l2,Euclidean,21,2,15,SVM,LDF,7,0.001247406,0.013095856,0.045008969,0.741162539,104.8,1.3,0.5,4.9,0.983856502,0.790322581,0.907407407,0.844827586,0.945534591,0.844827586,0.945874508,0.838576512
../data/,../result_data/,10,NO,Penalty_l1l2,Euclidean,21,2,15,RF,LDF,7,0.009871554,0.234390831,0.045351243,3.019258189,105.83,0.27,1.46,3.94,0.984484305,0.935866983,0.72962963,0.819979188,0.862726415,0.819979188,0.842776064,0.818877622
../data/,../result_data/,10,NO,Penalty_l1l2,Euclidean,21,2,15,DT,LDF,7,0.000749683,0.01348331,0.0455935,0.703993511,105.02,1.08,0.44,4.96,0.986367713,0.821192053,0.918518519,0.867132867,0.952572327,0.867132867,0.952837664,0.861470463
../data/,../result_data/,10,NO,Penalty_l1l2,Euclidean,21,2,15,KNN,LDF,7,0.028406763,0.009453297,0.045819592,0.892608523,105.7,0.4,2.3,3.1,0.975784753,0.885714286,0.574074074,0.696629213,0.791446541,0.696629213,0.728406451,0.702126112
../data/,../result_data/,10,NO,GBDT,Euclidean,21,2,15,NB,LDF,7,0.000728512,0.001214123,0.905070853,1.442329025,103,3.1,0.4,5,0.968609865,0.617283951,0.925925926,0.740740741,0.948728325,0.740740741,0.947823686,0.741656722
../data/,../result_data/,10,NO,GBDT,Euclidean,21,2,15,LR,LDF,7,0.000702596,0.006984687,0.901152134,1.496310496,105.99,0.11,0.8,4.6,0.991838565,0.976645435,0.851851852,0.909990109,0.924481573,0.909990109,0.919560998,0.908058883
../data/,../result_data/,10,NO,GBDT,Euclidean,21,2,15,SVM,LDF,7,0.00070672,0.002183986,0.908115435,1.45948422,106,0.1,0.5,4.9,0.994618834,0.98,0.907407407,0.942307692,0.952861635,0.942307692,0.951029489,0.940255231
../data/,../result_data/,10,NO,GBDT,Euclidean,21,2,15,RF,LDF,7,0.0094877,0.146107936,0.903749418,2.978907418,105.78,0.32,0.21,5.19,0.995246637,0.941923775,0.961111111,0.951420715,0.979157233,0.951420715,0.978718944,0.948975369
../data/,../result_data/,10,NO,GBDT,Euclidean,21,2,15,DT,LDF,7,0.000646973,0.001203251,0.902886009,1.445922446,105.8,0.3,0.2,5.2,0.995515695,0.945454545,0.962962963,0.95412844,0.980251572,0.95412844,0.979769198,0.95181555
../data/,../result_data/,10,NO,GBDT,Euclidean,21,2,15,KNN,LDF,7,0.005112314,0.002082253,0.910349989,1.505546951,105.8,0.3,0.54,4.86,0.992466368,0.941860465,0.9,0.920454545,0.948251572,0.920454545,0.94609767,0.916763546
