data_dir,result_dir,num_run,balance_data,feaSelect,correlate,eps,min_Pts,k,MLmodel,select_method,LDF_r,predict_time,fit_time,select_Fea_time,totle_time,TN,FP,FN,TP,accuracy,precision,recall,F1,AUC,F_MEASURE,G_MEASURE,MCC
../data/,../result_data/,10,NO,Muinfor,Euclidean,19,2,13,DT,LDF,6,0.000699258,0.011446357,6.514623666,7.596104097,212.01,13.69,14.68,102.12,0.917167883,0.881789137,0.874315068,0.878036198,0.90673228,0.878036198,0.905663847,0.815343471
../data/,../result_data/,10,NO,Muinfor,Euclidean,19,2,14,DT,LDF,6,0.000705814,0.012420511,6.539488959,7.639131498,210.83,14.87,13.77,103.03,0.916379562,0.873876166,0.882106164,0.877971879,0.90801848,0.877971879,0.907366438,0.81439266
../data/,../result_data/,10,NO,Muinfor,Euclidean,19,2,15,DT,LDF,6,0.000727844,0.013078547,6.588784981,7.70970192,210.67,15.03,14.56,102.24,0.913605839,0.871834229,0.875342466,0.873584825,0.904293466,0.873584825,0.903442821,0.807969045
../data/,../result_data/,10,NO,Muinfor,Euclidean,19,2,12,KNN,LDF,6,0.017417598,0.005170512,6.54020412,7.739202666,207.2,18.5,19.2,97.6,0.889927007,0.840654608,0.835616438,0.838127952,0.876734072,0.838127952,0.87488795,0.754748288
../data/,../result_data/,10,NO,Muinfor,Euclidean,19,2,13,KNN,LDF,6,0.019960046,0.005452299,6.51590929,7.741534543,208.2,17.5,21.3,95.5,0.886715328,0.845132743,0.817636986,0.831157528,0.869935984,0.831157528,0.866892759,0.746186337
../data/,../result_data/,10,NO,Muinfor,Euclidean,19,2,14,KNN,LDF,6,0.022205567,0.005706882,6.516659212,7.76707716,200.7,25,25.2,91.6,0.853430657,0.785591767,0.784246575,0.784918595,0.836614502,0.784918595,0.833446822,0.673758969
../data/,../result_data/,10,NO,Muinfor,Euclidean,19,2,15,KNN,LDF,6,0.024270892,0.005977654,6.535611248,7.823031259,200.1,25.6,29.2,87.6,0.84,0.77385159,0.75,0.76173913,0.818197469,0.76173913,0.812588832,0.641522077
../data/,../result_data/,10,NO,recurElimination,Euclidean,19,2,12,NB,LDF,6,0.00082283,0.001853681,6.030092192,7.084892774,204.6,21.1,90.3,26.5,0.674744526,0.556722689,0.226883562,0.322384428,0.566651181,0.322384428,0.362931931,0.182806319
../data/,../result_data/,10,NO,recurElimination,Euclidean,19,2,13,NB,LDF,6,0.000806379,0.001846647,5.927881479,6.946147323,204.6,21.1,90.8,26,0.673284672,0.552016985,0.22260274,0.317266626,0.564514428,0.317266626,0.357434182,0.177725984
../data/,../result_data/,10,NO,recurElimination,Euclidean,19,2,14,NB,LDF,6,0.000821757,0.001921678,6.04936254,7.111192942,202.8,22.9,89.2,27.6,0.67270073,0.546534653,0.23630137,0.329946204,0.567369734,0.329946204,0.374195256,0.180287834
