"data_dir","result_dir","num_run","balance_data","feaSelect","correlate","eps","min_Pts","k","MLmodel","select_method","LDF_r","TN","FP","FN","TP","accuracy","precision","recall","F1","AUC","F_MEASURE","G_MEASURE","MCC",
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,53,LR,LDF,10,200.5,4.1,4.6,29.7,0.9635830891586439,0.878698224852071,0.8658892128279884,0.8722466960352424,0.9229676504748243,0.8722466960352424,0.9194002981371447,0.8510441791012806,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,54,LR,LDF,10,200.3,4.3,4.6,29.7,0.9627459187944747,0.8735294117647059,0.8658892128279884,0.8696925329428989,0.9224786499965841,0.8696925329428989,0.9189698545830628,0.8479703366374716,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,55,LR,LDF,10,200.2,4.4,4.6,29.7,0.9623273336123901,0.8709677419354838,0.8658892128279884,0.8684210526315789,0.9222347475575597,0.8684210526315789,0.9187544617058164,0.8464428101247776,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,56,LR,LDF,10,200.1,4.5,4.6,29.7,0.9619087484303056,0.8684210526315789,0.8658892128279884,0.8671532846715327,0.9219884539181527,0.8671532846715327,0.9185389546408245,0.8449214860279055,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,57,LR,LDF,10,200.1,4.5,4.7,29.6,0.961490163248221,0.8680351906158358,0.8629737609329445,0.8654970760233918,0.9205178656828586,0.8654970760233918,0.9168959696089427,0.8430302987364384,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,58,LR,LDF,10,200.0,4.6,4.7,29.6,0.9610715780661365,0.8654970760233918,0.8629737609329445,0.8642335766423357,0.9202739632438341,0.8642335766423357,0.9166811188464683,0.841513135125092,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,59,LR,LDF,10,199.8,4.8,5.1,29.2,0.9585600669736292,0.8588235294117647,0.8513119533527698,0.8550512445095169,0.9140694814511171,0.8550512445095169,0.9096360464191665,0.8308868763808495,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,60,LR,LDF,10,199.8,4.8,5.2,29.1,0.9581414817915446,0.8584070796460178,0.8483965014577259,0.8533724340175954,0.9126409100225455,0.8533724340175954,0.9079690794096978,0.8289787527585414,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,61,LR,LDF,10,199.5,5.1,5.3,29.0,0.9564671410632063,0.8504398826979471,0.8454810495626823,0.8479532163742691,0.9104782400765185,0.8479532163742691,0.9056648077487527,0.8225552304064039,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,62,LR,LDF,10,199.5,5.1,5.3,29.0,0.9564671410632063,0.8504398826979471,0.8454810495626823,0.8479532163742691,0.9104782400765185,0.8479532163742691,0.9056648077487527,0.8225552304064039,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,63,LR,LDF,10,199.0,5.6,5.3,29.0,0.9543742151527835,0.838150289017341,0.8454810495626823,0.841799709724238,0.9092527498804401,0.841799709724238,0.9046092592737733,0.8151539663996223,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,64,LR,LDF,10,199.0,5.6,5.3,29.0,0.9543742151527835,0.838150289017341,0.8454810495626823,0.841799709724238,0.9092527498804401,0.841799709724238,0.9046092592737733,0.8151539663996223,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,65,LR,LDF,10,199.0,5.6,5.3,29.0,0.9543742151527835,0.838150289017341,0.8454810495626823,0.841799709724238,0.9092527498804401,0.841799709724238,0.9046092592737733,0.8151539663996223,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,66,LR,LDF,10,198.9,5.7,5.3,29.0,0.953955629970699,0.8357348703170028,0.8454810495626823,0.8405797101449275,0.9090076518412245,0.8405797101449275,0.9043978089743621,0.8136914212126473,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,67,LR,LDF,10,198.9,5.7,5.3,29.0,0.953955629970699,0.8357348703170028,0.8454810495626823,0.8405797101449275,0.9090076518412245,0.8405797101449275,0.9043978089743621,0.8136914212126473,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,68,LR,LDF,10,198.8,5.8,5.3,29.0,0.9535370447886143,0.8333333333333334,0.8454810495626823,0.8393632416787266,0.9087625538020087,0.8393632416787266,0.9041862449263817,0.8122346800905614,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,69,LR,LDF,10,198.8,5.8,5.5,28.8,0.9526998744244454,0.8323699421965318,0.8396501457725949,0.8359941944847605,0.9058213773314204,0.8359941944847605,0.9008411400232235,0.8083701507414508,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,70,LR,LDF,10,198.8,5.8,5.5,28.8,0.9526998744244454,0.8323699421965318,0.8396501457725949,0.8359941944847605,0.9058213773314204,0.8359941944847605,0.9008411400232235,0.8083701507414508,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,71,LR,LDF,10,198.8,5.8,5.6,28.7,0.9522812892423608,0.8318840579710145,0.8367346938775511,0.8343023255813953,0.9043507890961264,0.8343023255813953,0.8991604981853082,0.806434390266219,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,72,LR,LDF,10,198.8,5.8,5.6,28.7,0.9522812892423608,0.8318840579710145,0.8367346938775511,0.8343023255813953,0.9043507890961264,0.8343023255813953,0.8991604981853082,0.806434390266219,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,73,LR,LDF,10,198.8,5.8,5.6,28.7,0.9522812892423608,0.8318840579710145,0.8367346938775511,0.8343023255813953,0.9043507890961264,0.8343023255813953,0.8991604981853082,0.806434390266219,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,74,LR,LDF,10,198.8,5.8,5.6,28.7,0.9522812892423608,0.8318840579710145,0.8367346938775511,0.8343023255813953,0.9043507890961264,0.8343023255813953,0.8991604981853082,0.806434390266219,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,75,LR,LDF,10,198.8,5.8,5.6,28.7,0.9522812892423608,0.8318840579710145,0.8367346938775511,0.8343023255813953,0.9043507890961264,0.8343023255813953,0.8991604981853082,0.806434390266219,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,76,LR,LDF,10,198.8,5.8,5.6,28.7,0.9522812892423608,0.8318840579710145,0.8367346938775511,0.8343023255813953,0.9043507890961264,0.8343023255813953,0.8991604981853082,0.806434390266219,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,77,LR,LDF,10,198.8,5.8,5.6,28.7,0.9522812892423608,0.8318840579710145,0.8367346938775511,0.8343023255813953,0.9043507890961264,0.8343023255813953,0.8991604981853082,0.806434390266219,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,78,LR,LDF,10,198.8,5.8,5.6,28.7,0.9522812892423608,0.8318840579710145,0.8367346938775511,0.8343023255813953,0.9043507890961264,0.8343023255813953,0.8991604981853082,0.806434390266219,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,79,LR,LDF,10,197.9,6.7,5.6,28.7,0.9485140226035998,0.8107344632768362,0.8367346938775511,0.8235294117647058,0.9021449067431853,0.8235294117647058,0.8972724307049216,0.7935339898027058,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,80,LR,LDF,10,197.9,6.7,5.6,28.7,0.9485140226035998,0.8107344632768362,0.8367346938775511,0.8235294117647058,0.9021449067431853,0.8235294117647058,0.8972724307049216,0.7935339898027058,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,81,LR,LDF,10,197.9,6.7,5.6,28.7,0.9485140226035998,0.8107344632768362,0.8367346938775511,0.8235294117647058,0.9021449067431853,0.8235294117647058,0.8972724307049216,0.7935339898027058,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,82,LR,LDF,10,198.1,6.5,5.8,28.5,0.9485140226035997,0.8142857142857143,0.8309037900874636,0.8225108225108225,0.8997779599644737,0.8225108225108225,0.8943262001294163,0.7924595642828665,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,83,LR,LDF,10,198.4,6.2,5.8,28.5,0.9497697781498535,0.8213256484149856,0.8309037900874636,0.8260869565217391,0.9005132540821206,0.8260869565217391,0.8949511800206076,0.7967521908921199,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,84,LR,LDF,10,198.4,6.2,5.8,28.5,0.9497697781498535,0.8213256484149856,0.8309037900874636,0.8260869565217391,0.9005132540821206,0.8260869565217391,0.8949511800206076,0.7967521908921199,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,85,LR,LDF,10,198.4,6.2,5.8,28.5,0.9497697781498535,0.8213256484149856,0.8309037900874636,0.8260869565217391,0.9005132540821206,0.8260869565217391,0.8949511800206076,0.7967521908921199,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,86,LR,LDF,10,198.4,6.2,5.8,28.5,0.9497697781498535,0.8213256484149856,0.8309037900874636,0.8260869565217391,0.9005132540821206,0.8260869565217391,0.8949511800206076,0.7967521908921199,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,87,LR,LDF,10,198.4,6.2,5.8,28.5,0.9497697781498535,0.8213256484149856,0.8309037900874636,0.8260869565217391,0.9005132540821206,0.8260869565217391,0.8949511800206076,0.7967521908921199,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,88,LR,LDF,10,197.1,7.5,5.9,28.4,0.9439095856006697,0.7910863509749304,0.8279883381924199,0.8091168091168092,0.8958984081437453,0.8091168091168092,0.8905519533981324,0.7765386134808924,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,89,LR,LDF,10,197.1,7.5,5.9,28.4,0.9439095856006697,0.7910863509749304,0.8279883381924199,0.8091168091168092,0.8958984081437453,0.8091168091168092,0.8905519533981324,0.7765386134808924,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,90,LR,LDF,10,197.1,7.5,5.9,28.4,0.9439095856006697,0.7910863509749304,0.8279883381924199,0.8091168091168092,0.8958984081437453,0.8091168091168092,0.8905519533981324,0.7765386134808924,
